3,8,9,15,name
-11.906462851847708,-15.143954556720372,-11.87882248069338,1.6712358095631086,0
-13.162287311222672,-12.927694212977984,-11.640077167891675,1.72486526674006,0
-13.128206249709338,-18.73499610163805,-8.271731501457934,0.4715193019888631,0
-9.322248443697926,-13.366199803717338,-15.279351207785965,-0.044819918586559,0
-9.469238110279004,-14.627775377348918,-15.406577347833784,-3.2718375639923,0
-8.860949082882996,-10.81111697810349,-11.369959051116336,-1.225589899954037,0
-9.942282704885455,-13.375724165348108,-14.025460156008675,-0.6900563789361042,0
-10.66931291276004,-12.118847319492144,-12.468092728679128,-1.4563753567121736,0
-11.043492041262049,-10.541417199439575,-11.41238921729139,-1.461043498422883,0
-9.42568995921085,-11.600728504074214,-12.944617194895995,-1.381806117017317,0
-9.201214651249552,-0.0369673455967681,4.273707146829071,-3.886139110723363,1
-7.13031406094172,0.7685567713425555,2.9135783737464425,-3.883450402678741,1
-2.069362903805416,-1.1658921890218474,4.744810709286696,-6.347531303174383,1
-7.781059591644675,-1.984364109682248,4.948852479105215,-2.60124133958683,1
-4.886941290885593,-1.858498027783624,-1.3237212719202214,-4.611756801382325,1
-8.30765810441786,1.978469453240982,-2.6042546881106468,-4.655202829871191,1
-5.618897370450037,2.4014294689340567,-2.156079101461222,-5.756179149815984,1
-6.309931099814381,2.2913599593512988,1.5891439333967805,-4.670541650154507,1
-5.130941006471303,0.4549473628389317,1.8320888068997447,-5.130717923297574,1
-3.6610410975351737,-3.158824939803011,-0.317567981367977,-3.022999625296177,1
-10.155746311214768,-11.604039409583065,-12.677728380275106,2.92013657135837,2
-7.620459986124396,-11.266332221894247,-11.914606893874446,0.3063335600604095,2
-7.59505328368056,-12.00450399488468,-4.785522017717322,-0.3545661562932498,2
-11.110143566274752,-10.032647519940593,-8.854380739604379,1.904126649784813,2
-6.521153103747816,-10.971286373400709,-8.391919709812012,-1.1617324807242282,2
-12.02793887414935,-15.809771394324365,-7.244563433125407,2.6580592625065758,2
-9.493234817984373,-11.712678088218276,-6.466926609755806,0.7702665303628043,2
-9.023262030293012,-12.676535413024125,-7.958689288456648,-0.5952012763818191,2
-6.785183886204551,-17.55539382106509,-6.064104657893864,1.1006039022300396,2
-8.285635742321444,-14.287304093420696,-6.037754321441886,1.3743451270187264,2
-14.965697648875793,0.640880577472366,-6.88275994456296,0.2186174338987231,3
-10.830529999206588,-13.032411321088054,-9.493070309277682,2.5187734076486525,3
-14.88287387503788,-12.469199140737295,-5.771697328581531,0.575507159946794,3
-19.89140037366624,-6.338190463122132,-4.610211452292483,-1.2600607079344108,3
-14.420117633328209,-14.480754302612024,-7.520751400043453,-0.828962401431548,3
-15.904541455696169,-12.058284587541312,-9.801462792167602,1.665937038244331,3
-14.735281689386884,-12.98907643552636,-8.634481999299377,0.1091884744976249,3
-13.096667298048876,-8.774744467564211,-9.801920567131935,-0.6090349435006243,3
-10.24528309039526,-17.749074509422538,-7.051982414233481,1.5139439061716178,3
-15.020038040168796,-5.466894792024795,-7.689847213420998,3.4475946978725323,3
